"","decomposedRes.x","decomposedRes.seasonal","decomposedRes.trend","decomposedRes.random"
"1774",33.72,1.06832134129821,35.1149589041096,0.898862986398503
"1775",33.88,0.826009917740488,35.2643561643835,1.16311372533818
"1776",34.2,1.03418583137075,35.3573424657534,0.935293481334137
"1777",34.07,1.02796259624428,35.4464109589041,0.935023557119591
"1778",33.95,1.0292361979654,35.536904109589,0.928207634936836
"1779",33.21,1.0223111852718,35.6263287671233,0.911831711104236
"1780",33.51,1.01430041048581,35.7156164383562,0.925016919083512
"1781",33.54,1.02493077502762,35.8055068493151,0.913942132825006
"1782",34.46,1.02582501868702,35.8958356164384,0.935832058540794
"1783",34.84,1.03025030907973,35.9892328767123,0.939642827922985
"1784",35.1,1.06588392380225,36.0806301369863,0.912689576634606
"1785",34.08,1.04044103860284,36.1745479452055,0.905480286278531
"1786",32.17,1.03411283871742,36.2681643835616,0.857743736532564
"1787",31.52,0.8798333138828,36.3572876712329,0.985358642969206
"1788",32.93,1.00905531573902,36.4427671232877,0.895499629021498
"1789",33.4,1.00316449543407,36.5267671232877,0.911513443105575
"1790",33.91,1.0005672802945,36.6131506849315,0.925644851576453
"1791",33.38,0.995743385111758,36.7067123287671,0.91325785035441
"1792",35.16,1.00284362508079,36.8172602739726,0.952278941615932
"1793",36.69,1.00230783281898,36.9315890410959,0.991171014535028
"1794",36.61,0.99890469446864,37.0477260273973,0.989268358262102
"1795",0,0.777983308591968,37.1578082191781,0
"1796",36.61,0.987973318039394,37.2659452054795,0.994357083723768
"1797",34.6,0.959507768419506,37.3711232876712,0.96492031876904
"1798",34.93,0.965015819261022,37.4765205479452,0.965839338763887
"1799",34.35,0.967458708151902,37.5845753424658,0.944679858079269
"1800",0,0.765960719363758,37.7021917808219,0
"1801",35.01,0.804838661311852,37.8150136986302,1.15032092169259
"1802",35.4,0.951793120300811,37.9307671232877,0.980548488583627
"1803",35.7,0.949132633904267,38.045397260274,0.98864229702167
"1804",35.54,0.95575629352347,38.1585753424658,0.974491611727641
"1805",35.44,0.941566743593918,38.2701917808219,0.98351721032376
"1806",34.96,0.938675506596784,38.3839726027397,0.970299969228224
"1807",35.25,0.940411754024338,38.5557534246575,0.972191631738751
"1808",34.57,0.936598458945552,38.6696712328767,0.954498963067
"1809",34.96,0.914001320434399,38.784301369863,0.986208242641189
"1810",34.68,0.907129749885593,38.8971780821918,0.982859825179894
"1811",34.34,0.905427436867936,39.0669041095891,0.970817605718907
"1812",33.15,0.912300126993561,39.1762191780822,0.927519986425251
"1813",33.99,0.924870702329512,39.284602739726,0.935508583409357
"1814",33.61,0.931773847557816,39.3940547945206,0.915645385438194
"1815",33.46,0.929190195826919,39.5047123287671,0.911533038378935
"1816",32.72,0.922975264042211,39.6179178082192,0.894811560558426
"1817",33.05,0.902723416525204,39.7283835616438,0.921543543039472
"1818",34.23,0.903468798529325,39.8388767123288,0.951013442650821
"1819",34.81,0.896026479393628,39.9514520547945,0.972412673914008
"1820",36,0.898441074416752,40.0620273972603,1.00018417452212
"1821",36.22,0.887623242571062,40.1681095890411,1.01587058884936
"1822",36.34,0.8932219149343,40.2747397260274,1.01016614806462
"1823",37,0.904310844890718,40.4433424657534,1.0116655096488
"1824",37.3,0.894618576092286,0,0
"1825",39.66,0.908686013034824,0,0
"1826",40.45,0.914561794189884,0,0
"1827",39.9,0.909006049110515,0,0
"1828",40.97,0.637470328783245,0,0
"1829",42.18,0.920167335048178,0,0
"1830",43.22,0.920827126869327,0,0
"1831",42.32,0.915104971543094,0,0
"1832",43.74,0.919559558089289,0,0
"1833",44.59,0.922686846452345,0,0
"1834",44.8,0.941795444224519,0,0
"1835",44.71,0.943152197355564,0,0
"1836",45.09,0.941884704217411,0,0
"1837",45.42,0.935984338261346,0,0
"1838",45.58,0.92801537244608,0,0
"1839",46.44,0.919683997596033,0,0
"1840",47.54,0.911395135198751,0,0
"1841",49.07,0.900767374091997,0,0
"1842",48.16,0.879547644053826,0,0
"1843",47.79,0.869661316953825,0,0
"1844",47.18,0.872873814859674,0,0
"1845",45.77,0.887295089504681,0,0
"1846",45.85,0.660739245286262,0,0
"1847",46.5,0.899294081201346,0,0
"1848",46.7,0.902020269308176,0,0
"1849",47.16,0.906600954377462,0,0
"1850",47.09,0.933091151612816,0,0
"1851",46.37,0.935332780576962,0,0
"1852",47.05,0.942929668606952,0,0
"1853",48.32,0.967299573387674,0,0
"1854",47.34,0.962061881748777,0,0
"1855",46.21,0.96455953592788,0,0
"1856",45.88,0.941761479062418,0,0
"1857",45.73,0.966215548934114,0,0
"1858",0,0.953607632177623,0,0
"1859",46.83,0.97156044074251,0,0
"1860",46.14,0.960229089648015,0,0
"1861",46.99,0.976906255188717,0,0
"1862",47.12,0.964907000793284,0,0
"1863",0,0.969367430186817,0,0
"1864",47,0.969762181086578,0,0
"1865",46.75,0.96629544272631,0,0
"1866",46.28,0.948466665804279,0,0
"1867",46.7,0.944591557071466,0,0
"1868",46.99,0.939000657476695,0,0
"1869",47.89,0.934690542746401,0,0
"1870",49.08,0.660496153611064,0,0
"1871",48.71,0.963655174781254,0,0
"1872",50.22,0.967359271302408,0,0
"1873",49.32,0.957294124124015,0,0
"1874",49.69,0.964979322692603,0,0
"1875",50.12,0.969112266401705,0,0
"1876",52.34,0.981509114273827,0,0
"1877",52.08,0.968717414926705,0,0
"1878",52.99,0.980043350893591,0,0
"1879",54.2,0.993413276205914,0,0
"1880",55,1.00759470686956,0,0
"1881",54.22,1.01475778763394,0,0
"1882",0,0.996120043527447,0,0
"1883",54.79,1.00247297851643,0,0
"1884",54.87,0.999873623432975,0,0
"1885",56.54,1.01711690006202,0,0
"1886",56.02,1.04746414416377,0,0
"1887",59.18,1.05548844805513,0,0
"1888",58.73,1.06805562398244,0,0
"1889",58.25,1.07925053958216,0,0
"1890",0,1.07032570820355,0,0
"1891",58.95,1.09144475432727,0,0
"1892",58.11,1.08393684541528,0,0
"1893",56.78,1.08089010092416,0,0
"1894",57.73,1.08894742092118,0,0
"1895",57.78,1.10438251662961,0,0
"1896",58.86,1.11973245263064,0,0
"1897",57.74,1.13353182226691,0,0
"1898",56.24,1.15330928613491,0,0
"1899",54.99,1.17979666070515,0,0
"1900",54.54,1.18466953195624,0,0
"1901",54.69,1.17988668697847,0,0
"1902",57.08,1.16400855536082,0,0
"1903",58.08,1.17638127638552,0,0
"1904",57.98,1.15710968476608,0,0
"1905",58.03,1.17095977127544,0,0
"1906",58.07,1.10518924645528,0,0
"1907",57.46,1.12524245435425,0,0
"1908",58.75,1.09618291754949,0,0
"1909",59.14,1.10483975128862,0,0
"1910",59.83,1.14356211336708,0,0
"1911",58.85,1.11893491558248,0,0
"1912",59.46,1.12753302549142,0,0
"1913",59.28,1.13019596873396,0,0
"1914",57.07,1.1280807803624,0,0
"1915",59.56,1.12213884322023,0,0
"1916",59.43,0.843349894020445,0,0
"1917",59.18,1.13722601772898,0,0
"1918",60.44,1.16887386701978,0,0
"1919",62.52,1.11732436009665,0,0
"1920",63.01,1.10799225060976,0,0
"1921",62.76,1.11853771541329,0,0
"1922",62.52,1.10796911097495,0,0
"1923",0,1.12802006005442,0,0
"1924",64.27,1.15486685116741,0,0
"1925",63.86,1.14855546448583,0,0
"1926",62.83,1.17213161689827,0,0
"1927",62.7,1.14043962881258,0,0
"1928",63.31,1.15143029514185,0,0
"1929",63.99,1.14035150766549,0,0
"1930",62.15,1.11208665964191,0,0
"1931",62.46,0.871635537361414,0,0
"1932",62.96,1.09795493651295,0,0
"1933",61.95,1.07813848618358,0,0
"1934",62.75,1.05999596853706,0,0
"1935",64.95,1.05844666701717,0,0
"1936",63.8,1.04468080617457,0,0
"1937",58.47,1.03668537891839,0,0
"1938",59.99,1.06076471013073,0,0
"1939",58.85,1.09785493385595,0,0
"1940",59.16,1.06701359881182,0,0
"1941",58.53,1.05965790356494,0,0
"1942",59.16,1.05498105145866,0,0
"1943",0,1.03092246702796,0,0
"1944",58.85,1.04399480977536,0,0
"1945",58.66,0.788853805018909,0,0
"1946",58.5,1.07870338489971,0,0
"1947",58.89,1.05974923003017,0,0
"1948",58.93,1.05520800364359,0,0
"1949",57.1,1.04789666815142,0,0
"1950",56.79,1.04602981602607,0,0
"1951",56.44,1.05911862246683,0,0
"1952",54.8,1.06051169037809,0,0
"1953",54.78,1.04601434985798,0,0
"1954",0,1.03523858611497,0,0
"1955",52.68,0.745327492188853,0,0
"1956",52.9,1.04227372501437,0,0
"1957",54.53,0.764066885332771,0,0
"1958",55.87,1.03462241033279,0,0
"1959",55.34,1.04415400599878,0,0
"1960",54.7,1.00768864153221,0,0
"1961",54.26,1.00779274683326,0,0
"1962",54.03,1.01211998803333,0,0
"1963",54.55,1.03253992619204,0,0
"1964",54.35,1.02025746880227,0,0
"1965",55.33,1.02532404254028,0,0
"1966",55.9,1.04047780034837,0,0
"1967",56.07,1.05696377337936,0,0
"1968",56.64,1.07276753067444,0,0
"1969",56.04,1.09432166033493,0,0
"1970",54.41,1.09727807899752,0,0
"1971",52.87,1.0754430746192,0,0
"1972",53.4,1.07522130119622,0,0
"1973",55.01,1.06302585879197,0,0
"1974",61.12,1.06582008181884,0,0
"1975",61.98,1.05804002341115,0,0
"1976",62.34,1.05228887983977,0,0
"1977",60.21,1.06243464182805,0,0
"1978",59.9,1.06169266158888,0,0
"1979",58.2,1.03026467544777,0,0
"1980",58.74,1.03094675924236,0,0
"1981",59.49,1.01638985994038,0,0
"1982",62.81,1.03599711549166,0,0
"1983",62.06,1.03481871620126,0,0
"1984",62.61,1.01175454084525,0,0
"1985",61.85,1.01609988183895,0,0
"1986",61.36,1.01687246406919,0,0
"1987",61.01,0.983768034435094,0,0
"1988",61.95,1.00785323898919,0,0
"1989",62.7,0.768711709221918,0,0
"1990",62.01,0.998786838455772,0,0
"1991",62.47,0.989224846624508,0,0
"1992",61.9,0.978428356776932,0,0
"1993",61.95,0.730495408573424,0,0
"1994",61.4,0.993576953300224,0,0
"1995",60.65,1.0023077267467,0,0
"1996",61.01,1.00635802511416,0,0
"1997",60.73,0.976588412017359,0,0
"1998",60.93,0.986322612818934,0,0
"1999",60.51,0.999345416651186,0,0
"2000",60.3,0.747861812081178,0,0
"2001",61.48,1.00824396619393,0,0
"2002",62.36,1.0106844608301,0,0
"2003",61.47,1.01691740827215,0,0
"2004",61.2,1.0217205840673,0,0
"2005",61.54,0.76449154229066,0,0
