fecha,apertura,maximo,minimo,ultima
20060818,123.70,124.00,123.70,124.00
20060817,125.00,125.00,123.50,123.50
20060816,124.00,125.00,124.00,125.00
20060815,127.00,127.00,127.00,127.00
20060814,127.00,127.00,127.00,127.00
20060811,127.00,127.00,127.00,127.00
20060810,128.00,130.00,128.00,130.00
20060809,131.00,131.00,130.00,130.00
20060808,136.90,136.90,134.00,134.00
20060807,136.90,136.90,134.00,134.00
20060804,137.00,137.00,137.00,137.00
20060803,139.50,139.50,139.50,139.50
20060802,139.50,139.50,139.50,139.50
20060801,137.80,137.80,137.80,137.80
20060731,140.00,140.00,135.00,139.00
20060728,135.00,141.00,135.00,141.00
20060727,135.00,135.00,134.00,135.00
20060726,130.00,130.00,130.00,130.00
20060725,128.00,130.00,128.00,130.00
20060724,128.00,130.00,126.00,130.00
20060721,128.50,128.50,128.50,128.50
20060720,128.50,128.50,128.50,128.50
20060719,130.00,130.00,129.10,130.00
20060718,129.00,130.00,129.00,129.00
20060717,138.00,138.00,135.00,135.00
20060714,138.00,138.00,135.00,135.00
20060713,138.00,138.00,138.00,138.00
20060712,135.00,139.00,135.00,139.00
20060711,134.00,135.00,133.50,135.00
20060710,136.00,136.00,135.00,135.00
20060707,133.00,136.00,133.00,136.00
20060706,130.00,134.00,130.00,134.00
20060705,125.00,130.00,125.00,130.00
20060704,125.00,125.00,125.00,125.00
20060703,127.90,128.00,125.00,125.00
20060630,125.00,127.00,122.50,127.00
20060629,125.00,127.00,122.50,127.00
20060628,124.00,126.20,123.00,123.00
20060627,126.00,126.00,124.00,124.00
20060626,125.00,127.00,125.00,126.50
20060623,122.00,125.50,122.00,125.00
20060622,123.00,123.00,120.00,120.50
20060621,123.00,127.00,123.00,123.00
20060619,127.00,127.00,127.00,127.00
20060616,127.00,127.00,127.00,127.00
20060615,115.00,117.00,113.00,117.00
20060614,115.00,116.00,115.00,116.00
20060613,118.00,118.00,115.00,115.00
20060612,119.75,119.75,118.00,118.00
20060609,125.00,125.00,119.75,119.75
20060608,122.00,122.00,120.00,120.00
20060607,130.00,130.00,129.00,129.00
20060606,130.00,130.00,129.00,129.00
20060605,128.00,128.00,122.00,122.00
20060602,129.00,129.00,128.00,128.00
20060601,126.00,126.00,126.00,126.00
20060531,127.00,127.00,124.00,124.00
20060530,127.00,128.00,127.00,127.00
20060529,126.00,126.25,124.25,126.25
20060526,123.00,123.00,123.00,123.00
20060524,125.00,125.50,121.00,123.00
20060523,126.30,126.30,125.00,125.00
20060522,123.00,128.00,123.00,126.00
20060519,132.00,132.00,125.00,127.00
20060518,130.00,132.10,130.00,131.20
20060517,133.00,133.00,126.00,129.00
20060516,139.00,140.00,130.00,136.00
20060515,140.00,141.00,138.50,140.00
20060512,142.80,142.80,140.00,142.00
20060511,150.00,150.00,145.00,145.00
20060510,144.00,153.00,144.00,153.00
20060509,145.00,145.50,144.00,144.00
20060508,146.00,146.00,142.00,145.00
20060505,146.50,146.50,145.00,146.00
20060504,150.00,150.00,146.00,146.00
20060503,158.35,158.35,153.00,153.00
20060502,158.50,160.00,158.00,160.00
20060428,152.00,160.00,152.00,160.00
20060427,157.00,157.00,156.00,156.00
20060426,155.00,157.00,155.00,157.00
20060425,154.95,155.00,153.50,155.00
20060424,158.00,158.00,155.00,155.00
20060421,160.50,163.00,159.00,159.00
20060420,162.00,162.00,162.00,162.00
20060419,162.50,162.50,161.50,162.00
20060418,162.00,164.00,161.00,162.00
20060417,165.00,165.00,162.00,162.00
20060414,165.00,165.00,163.00,163.00
20060413,165.00,165.00,163.00,163.00
20060412,165.00,165.00,163.00,163.00
20060411,167.00,167.00,164.00,164.50
20060410,166.00,169.00,163.00,168.00
20060407,166.00,166.00,165.00,165.00
20060406,164.80,165.90,163.00,165.90
20060405,163.00,166.00,163.00,166.00
20060404,161.50,163.00,161.50,163.00
20060403,162.50,162.50,160.50,162.00
20060331,162.25,162.25,160.00,160.00
20060330,163.00,163.00,163.00,163.00
20060329,162.00,162.00,161.00,161.00
20060328,160.00,162.00,159.00,162.00
20060327,159.90,160.00,156.00,159.50
20060324,160.50,160.50,159.20,160.00
20060323,160.50,160.50,159.20,160.00
20060322,160.00,160.00,160.00,160.00
20060321,163.50,163.50,158.00,163.00
20060320,164.50,164.50,163.30,163.45
20060317,169.00,169.00,166.00,168.50
20060316,169.00,169.00,166.00,168.50
20060315,171.00,171.00,171.00,171.00
20060314,171.00,171.00,171.00,171.00
20060313,166.00,169.70,166.00,169.70
20060310,169.50,170.00,169.50,170.00
20060309,173.00,173.00,170.00,172.00
20060308,172.00,173.00,171.00,173.00
20060307,168.00,172.00,168.00,172.00
20060306,170.50,170.50,168.50,170.00
20060303,167.00,170.00,167.00,170.00
20060302,163.00,167.00,163.00,167.00
20060301,164.00,167.00,164.00,165.00
20060228,162.50,163.00,162.50,163.00
20060227,162.00,162.00,161.00,162.00
20060224,164.90,164.90,164.60,164.60
20060223,162.00,162.00,161.50,161.50
20060222,161.50,163.00,161.50,163.00
20060221,160.00,163.00,160.00,163.00
20060220,160.00,160.00,160.00,160.00
20060217,162.50,162.50,161.00,161.00
20060216,163.00,163.00,163.00,163.00
20060215,162.50,162.50,162.50,162.50
20060214,160.50,162.90,160.50,162.90
20060213,162.00,162.00,160.50,160.50
20060210,165.00,165.00,161.50,161.50
20060209,165.00,165.00,161.50,161.50
20060208,167.00,167.00,164.90,165.00
20060207,170.00,170.00,165.00,168.00
20060206,161.50,165.05,161.50,165.00
20060203,160.00,162.50,160.00,161.00
20060202,164.00,164.00,164.00,164.00
20060201,170.00,170.00,164.00,164.00
20060131,164.00,168.00,164.00,168.00
20060130,167.00,167.00,161.00,167.00
20060127,170.00,170.00,169.70,169.80
20060126,167.00,171.50,163.00,171.50
20060125,175.00,175.50,173.00,173.00
20060124,175.00,175.00,173.00,173.10
20060123,175.00,175.00,172.00,172.00
20060120,175.00,175.00,172.50,172.50
20060119,176.00,176.00,172.50,172.50
20060118,170.00,174.00,170.00,174.00
20060117,170.10,170.10,170.00,170.00
20060116,165.00,166.50,165.00,166.50
20060113,165.00,166.50,165.00,166.50
20060112,173.00,173.00,170.00,170.00
20060111,177.50,177.50,171.00,173.00
20060110,178.00,178.00,175.00,177.50
20060109,175.00,177.50,175.00,177.50
20060106,175.00,177.00,173.00,175.00
20060105,165.00,176.50,165.00,175.00
20060104,165.00,176.50,165.00,175.00
20060103,162.10,162.10,162.10,162.10
20060102,162.00,162.00,162.00,162.00
20051230,165.10,165.10,161.00,161.00
20051229,165.10,165.10,161.00,161.00
20051228,163.00,163.00,163.00,163.00
20051227,161.00,161.00,156.00,159.00
20051226,162.00,163.00,162.00,163.00
20051223,166.00,166.00,160.00,160.00
20051222,171.00,171.00,161.00,165.00
20051221,170.00,170.00,166.50,166.50
20051220,176.85,176.85,166.00,167.00
20051219,184.00,184.00,180.00,180.00
20051216,184.00,184.00,180.00,180.00
20051215,180.00,180.00,180.00,180.00
20051214,177.00,180.00,175.00,180.00
20051213,178.00,178.00,178.00,178.00
20051212,180.00,181.00,180.00,180.00
20051209,180.00,180.00,180.00,180.00
20051208,180.00,182.00,177.00,177.00
20051207,180.00,182.00,177.00,177.00
20051206,181.00,181.00,179.00,179.00
20051205,181.10,181.10,181.00,181.00
20051202,177.50,177.50,177.00,177.00
20051201,178.00,178.00,175.00,175.00
20051130,177.00,177.00,176.00,176.00
20051129,178.00,180.50,177.50,177.50
20051128,181.00,181.00,178.90,180.00
20051125,184.00,184.00,180.00,184.00
20051124,183.00,184.90,181.50,183.00
20051123,183.00,184.90,181.50,183.00
20051122,182.50,182.50,182.50,182.50
20051121,183.00,183.00,179.00,182.00
20051118,185.00,186.00,185.00,186.00
20051117,184.00,187.00,184.00,187.00
20051116,180.00,180.10,180.00,180.10
20051115,180.00,180.00,178.00,180.00
20051114,182.00,182.00,182.00,182.00
20051111,183.00,183.00,183.00,183.00
20051110,182.50,182.50,181.00,181.00
20051109,181.00,181.00,181.00,181.00
20051108,180.00,185.00,180.00,184.50
20051107,185.00,189.00,185.00,189.00
20051104,185.00,189.00,185.00,189.00
20051103,180.00,184.00,180.00,184.00
20051102,182.00,182.00,180.00,180.00
20051101,182.00,182.00,181.00,181.00
20051031,183.00,183.50,183.00,183.50
20051028,182.00,182.00,182.00,182.00
20051027,181.00,184.80,181.00,184.80
20051026,181.00,184.80,181.00,184.80
20051025,183.00,183.00,183.00,183.00
20051024,182.00,183.00,182.00,183.00
20051021,180.00,180.00,175.00,178.50
20051020,184.00,184.00,180.00,180.00
20051019,183.00,183.00,183.00,183.00
20051018,183.50,183.50,182.50,183.00
20051017,180.00,182.00,180.00,182.00
20051014,184.00,184.00,178.00,180.00
20051013,180.00,185.00,175.00,185.00
20051012,184.00,185.00,180.00,180.00
20051011,185.00,185.00,184.50,185.00
20051010,183.95,185.00,183.00,185.00
20051007,183.95,185.00,183.00,185.00
20051006,175.00,180.00,175.00,178.50
20051005,195.00,195.00,184.00,185.00
20051004,191.00,194.00,190.00,194.00
20051003,200.00,200.00,195.00,195.00
20050930,202.00,202.00,195.00,200.00
20050929,205.00,205.00,200.00,200.00
20050928,198.00,205.00,198.00,205.00
20050927,197.00,198.00,196.50,196.75
20050926,192.50,195.00,192.50,195.00
20050923,195.00,195.00,194.00,195.00
20050922,192.60,200.00,192.60,193.50
20050921,190.00,192.00,189.00,191.50
20050920,190.00,190.00,188.50,190.00
20050919,186.50,188.50,186.50,188.50
20050916,188.00,190.00,186.50,186.50
20050915,191.00,191.00,187.00,187.00
20050914,184.00,188.90,184.00,188.90
20050913,184.00,188.90,184.00,188.90
20050912,188.00,190.00,188.00,189.00
20050909,189.00,189.00,186.00,188.00
20050908,185.00,188.00,184.00,188.00
20050907,189.00,189.00,185.00,185.00
20050906,186.50,186.50,182.00,186.00
20050905,186.00,187.00,184.00,187.00
20050902,188.00,188.00,185.00,185.00
20050901,185.00,190.00,185.00,188.00
20050831,184.00,185.00,183.00,183.00
20050830,181.00,183.00,181.00,183.00
20050829,182.00,183.00,181.00,181.00
20050826,174.50,178.00,174.50,177.00
20050825,173.00,173.30,172.50,173.30
20050824,170.00,172.90,170.00,172.90
20050823,167.00,170.00,167.00,170.00
20050822,164.50,168.00,164.50,167.00
20050819,165.00,165.00,164.50,164.50
20050818,165.00,165.00,164.50,164.50
20050817,163.00,163.00,163.00,163.00
20050816,164.00,164.00,163.00,163.00
20050815,163.50,164.00,163.50,164.00
20050812,163.50,164.00,163.50,164.00
20050811,163.50,164.00,163.00,163.00
20050810,162.00,163.50,162.00,163.50
20050809,162.00,162.00,160.00,162.00
20050808,162.00,162.00,162.00,162.00
20050805,160.00,160.00,155.00,158.00
20050804,161.00,164.00,158.00,158.00
20050803,161.00,161.00,160.00,161.00
20050802,161.00,161.00,160.00,161.00
20050801,159.00,159.00,159.00,159.00
20050729,159.00,159.00,159.00,159.00
20050728,158.00,159.00,158.00,159.00
20050727,160.00,160.00,157.00,157.00
20050726,160.00,160.00,157.00,157.00
20050725,160.00,160.00,157.00,157.00
20050722,156.00,157.00,156.00,157.00
20050721,158.00,158.00,155.00,156.80
20050720,161.00,161.00,161.00,161.00
20050719,156.25,161.00,156.25,161.00
20050718,156.00,156.25,155.65,156.25
20050715,157.00,160.00,155.00,155.00
20050714,157.00,158.25,157.00,157.25
20050713,159.00,159.00,157.00,157.25
20050712,159.00,159.00,159.00,159.00
20050711,159.00,159.00,159.00,159.00
20050708,159.00,159.00,159.00,159.00
20050707,160.00,160.00,159.00,159.00
20050706,160.00,160.00,158.00,158.00
20050705,161.50,161.50,161.00,161.00
20050704,161.00,161.00,161.00,161.00
20050701,158.25,158.25,158.25,158.25
20050630,157.00,161.00,157.00,157.00
20050629,162.00,162.00,159.00,159.00
20050628,161.00,161.00,160.00,161.00
20050627,157.00,160.00,157.00,160.00
20050624,156.00,159.00,154.50,159.00
20050623,156.00,159.00,154.50,159.00
20050622,156.00,156.00,156.00,156.00
20050621,153.30,159.00,153.30,155.50
20050620,152.50,153.50,152.50,153.30
20050617,152.50,153.50,152.50,153.30
20050616,150.00,154.00,150.00,152.50
20050615,149.25,150.00,149.25,150.00
20050614,148.00,148.50,148.00,148.50
20050613,147.00,147.00,147.00,147.00
20050610,150.00,150.00,150.00,150.00
20050609,148.00,150.00,148.00,150.00
20050608,147.50,150.00,147.50,150.00
20050607,148.00,148.00,146.00,148.00
20050606,151.00,151.00,150.00,150.00
20050603,151.00,155.00,151.00,152.50
20050602,149.00,152.00,149.00,151.00
20050601,149.00,149.00,147.55,147.55
20050531,147.00,149.00,147.00,149.00
20050530,146.00,146.00,145.90,146.00
20050527,147.50,147.50,146.00,146.00
20050526,147.00,147.50,147.00,147.50
20050525,147.50,147.50,147.00,147.00
20050524,147.50,147.50,147.00,147.00
20050523,147.00,147.50,146.00,147.50
20050520,148.00,148.00,146.00,146.00
20050519,147.00,149.00,147.00,147.50
20050518,148.50,152.00,148.50,149.00
20050517,150.50,150.50,148.00,149.00
20050516,150.00,152.00,148.25,150.00
20050513,150.00,152.00,149.00,152.00
20050512,153.00,153.00,153.00,153.00
20050511,156.00,157.00,156.00,157.00
20050510,158.00,158.00,157.00,157.00
20050509,155.00,157.00,155.00,157.00
20050506,154.50,154.50,154.50,154.50
20050505,154.50,154.50,153.00,154.00
20050504,149.00,155.00,148.50,153.00
20050503,160.00,160.00,149.00,155.00
20050502,156.00,156.00,155.50,155.50
20050429,150.00,155.00,150.00,155.00
20050428,148.00,150.00,148.00,150.00
20050427,154.00,156.00,150.00,152.00
20050426,158.00,160.00,150.00,150.00
20050425,160.00,160.00,158.00,160.00
20050422,154.00,154.00,153.00,153.00
20050421,150.00,153.50,150.00,153.00
20050420,149.00,151.00,148.00,151.00
20050419,142.00,145.00,142.00,145.00
20050418,144.00,144.20,141.50,142.00
20050415,143.00,145.00,142.00,143.50
20050414,151.00,151.00,148.00,148.00
20050413,150.00,151.50,150.00,151.00
20050412,155.00,155.00,153.00,153.50
20050411,155.00,155.00,155.00,155.00
20050408,159.00,159.00,155.00,155.00
20050407,157.00,161.00,157.00,159.00
20050406,154.00,157.50,154.00,156.00
20050405,150.00,156.00,150.00,154.00
20050404,157.50,158.00,156.00,158.00
20050401,159.00,160.00,156.00,158.00
20050331,152.00,152.00,147.00,152.00
20050330,148.00,160.00,146.05,149.00
20050329,159.00,159.00,147.00,148.00
20050328,163.00,166.00,159.00,159.00
20050325,165.00,165.00,163.00,163.00
20050324,165.00,165.00,163.00,163.00
20050323,165.00,165.00,163.00,163.00
20050322,170.00,170.00,170.00,170.00
20050321,170.00,170.00,169.00,170.00
20050318,167.00,170.00,167.00,170.00
20050317,158.00,162.50,158.00,162.50
20050316,158.00,158.00,154.00,158.00
20050315,158.00,161.00,158.00,158.00
20050314,160.00,160.00,155.00,160.00
20050311,160.00,162.00,160.00,160.00
20050310,160.00,160.00,160.00,160.00
20050309,167.50,167.50,161.00,161.00
20050308,170.00,170.00,164.00,167.50
20050307,174.00,178.00,174.00,175.00
20050304,175.10,176.00,170.00,174.00
20050303,175.10,175.10,175.00,175.00
20050302,180.00,180.00,174.50,175.00
20050301,176.10,180.50,176.10,178.00
20050228,186.00,187.00,176.10,176.10
20050225,176.45,185.00,176.45,184.50
20050224,184.00,184.00,175.00,175.00
20050223,190.50,190.50,184.00,184.00
20050222,184.00,195.00,184.00,190.00
20050221,185.00,185.00,182.00,182.00
20050218,173.00,182.00,173.00,182.00
20050217,161.00,171.00,160.00,171.00
20050216,166.00,166.00,160.00,164.00
20050215,154.00,167.00,151.00,166.00
20050214,153.00,154.00,153.00,154.00
20050211,150.00,156.00,150.00,155.00
20050210,150.00,153.50,150.00,153.50
20050209,147.50,150.00,147.50,147.75
20050208,146.50,147.50,146.00,147.50
20050207,145.00,145.00,145.00,145.00
20050204,144.50,144.50,142.50,143.00
20050203,144.50,144.50,144.30,144.50
20050202,140.00,140.95,140.00,140.95
20050201,139.00,140.15,139.00,140.15
20050131,141.00,141.00,138.00,138.00
20050128,140.00,142.00,140.00,140.00
20050127,141.50,141.50,141.50,141.50
20050126,139.00,139.50,139.00,139.50
20050125,138.50,140.00,138.50,140.00
20050124,145.00,145.00,140.00,140.00
20050121,143.00,145.00,143.00,144.00
20050120,140.85,143.20,140.85,143.00
20050119,136.00,137.00,136.00,137.00
20050118,131.00,136.00,131.00,136.00
20050117,131.00,131.00,131.00,131.00
20050114,130.00,131.00,130.00,131.00
20050113,129.50,129.50,129.00,129.00
20050112,130.00,130.00,129.50,129.50
20050111,130.00,130.00,129.50,129.50
20050110,128.00,128.00,128.00,128.00
20050107,129.00,129.00,129.00,129.00
20050106,128.00,128.00,128.00,128.00
20050105,127.00,128.00,127.00,128.00
20050104,129.00,129.00,128.00,128.00
20050103,130.00,130.00,130.00,130.00
20041231,130.00,130.00,129.00,130.00
20041230,130.00,130.00,129.00,130.00
20041229,130.00,130.00,130.00,130.00
20041228,127.00,128.00,127.00,128.00
20041227,127.00,128.00,127.00,128.00
20041224,127.00,127.00,127.00,127.00
20041223,128.50,128.50,127.00,127.00
20041222,126.00,128.00,126.00,128.00
20041221,127.00,128.00,126.00,126.00
20041220,125.50,126.00,125.50,126.00
20041217,126.00,126.00,125.50,125.50
20041216,126.00,126.00,126.00,126.00
20041215,124.50,124.50,124.50,124.50
20041214,124.50,124.50,124.50,124.50
20041213,124.50,124.50,124.50,124.50
20041210,124.50,124.50,124.50,124.50
20041209,124.50,124.50,124.50,124.50
20041208,126.50,126.50,124.50,124.50
20041207,126.50,126.50,124.50,124.50
20041206,126.00,127.00,125.50,125.50
20041203,126.00,126.00,126.00,126.00
20041202,125.00,125.00,125.00,125.00
20041201,124.40,126.00,124.40,125.50
20041130,122.00,124.00,122.00,123.50
20041129,122.00,124.00,122.00,123.50
20041126,125.00,125.00,123.50,124.50
20041125,123.00,123.00,123.00,123.00
20041124,122.50,124.00,122.50,123.00
20041123,121.40,122.00,118.00,122.00
20041122,119.00,121.75,119.00,121.50
20041119,120.00,120.00,119.00,119.00
20041118,120.00,120.00,119.00,120.00
20041117,120.00,120.00,120.00,120.00
20041116,120.00,120.00,120.00,120.00
20041115,119.00,119.00,119.00,119.00
20041112,120.00,121.00,120.00,120.00
20041111,121.00,121.00,119.00,120.00
20041110,122.00,122.00,121.50,121.50
20041109,122.00,122.00,122.00,122.00
20041108,123.00,123.00,122.00,122.00
20041105,118.00,118.00,117.00,117.00
20041104,115.00,118.00,115.00,118.00
20041103,117.00,117.00,115.00,115.00
20041102,117.00,117.00,115.00,115.00
20041101,121.00,122.00,121.00,121.00
20041029,122.00,122.00,122.00,122.00
20041028,123.00,124.00,123.00,124.00
20041027,123.00,123.00,123.00,123.00
20041026,123.00,123.00,123.00,123.00
20041025,123.00,123.00,122.50,122.50
20041022,122.00,123.00,122.00,123.00
20041021,120.00,124.50,119.00,124.50
20041020,121.10,121.70,121.00,121.00
20041019,120.50,121.00,120.50,121.00
20041018,120.00,122.00,120.00,122.00
20041015,122.00,122.25,122.00,122.25
20041014,123.00,123.00,123.00,123.00
20041013,123.00,123.00,123.00,123.00
20041012,122.00,122.00,122.00,122.00
20041011,123.00,123.00,123.00,123.00
20041008,123.00,123.00,123.00,123.00
20041007,123.00,123.50,123.00,123.00
20041006,123.00,123.50,122.00,123.00
20041005,125.00,125.00,123.00,123.00
20041004,124.00,125.00,124.00,125.00
20041001,124.00,124.00,124.00,124.00
20040930,124.00,124.00,124.00,124.00
20040929,124.00,124.00,124.00,124.00
20040928,125.00,125.00,124.00,124.00
20040927,125.00,125.00,123.00,123.00
20040924,125.00,125.00,125.00,125.00
20040923,125.00,125.00,125.00,125.00
20040922,124.00,126.00,124.00,125.00
20040921,124.00,125.00,122.00,122.00
20040920,122.00,122.00,122.00,122.00
20040917,121.00,122.00,120.50,122.00
20040916,120.00,120.00,120.00,120.00
20040915,119.00,120.00,119.00,120.00
20040914,117.80,120.00,117.80,120.00
20040913,118.00,118.00,118.00,118.00
20040910,120.00,120.00,118.00,118.00
20040909,120.00,120.00,118.00,118.00
20040908,118.00,118.00,118.00,118.00
20040907,119.00,119.00,118.00,118.00
20040906,118.00,120.00,118.00,120.00
20040903,117.00,118.50,117.00,118.50
20040902,117.00,117.10,116.50,116.50
20040901,118.00,119.00,118.00,119.00
20040831,118.00,119.00,118.00,119.00
20040830,118.00,119.00,118.00,119.00
20040827,115.00,116.20,115.00,116.20
20040826,114.00,114.00,114.00,114.00
20040825,113.00,114.00,113.00,114.00
20040824,115.00,115.00,113.00,113.00
20040823,118.00,118.00,115.00,115.00
20040820,117.00,118.50,117.00,118.50
20040819,114.00,115.00,114.00,114.00
20040818,114.00,115.00,114.00,114.00
20040817,115.00,115.00,115.00,115.00
20040816,118.00,118.00,118.00,118.00
20040813,118.00,118.00,118.00,118.00
20040812,119.00,119.00,118.00,118.00
20040811,119.50,120.00,119.50,120.00
20040810,119.00,120.00,119.00,120.00
20040809,119.00,120.00,119.00,120.00
20040806,120.50,120.50,119.00,119.00
20040805,120.50,121.50,120.50,121.50
20040804,121.00,121.00,121.00,121.00
20040803,119.50,120.00,119.50,120.00
20040802,120.50,121.00,119.50,119.50
20040730,118.00,120.00,118.00,120.00
20040729,117.00,118.00,116.00,118.00
20040728,116.50,116.50,116.50,116.50
20040727,116.00,116.00,116.00,116.00
20040726,116.00,116.15,115.70,116.00
20040723,116.00,116.00,116.00,116.00
20040722,116.00,116.00,116.00,116.00
20040721,115.75,117.00,115.75,117.00
20040720,115.25,115.40,115.25,115.40
20040719,115.00,115.40,115.00,115.40
20040716,115.00,116.00,115.00,115.00
20040715,115.00,115.00,114.60,114.60
20040714,117.00,117.00,117.00,117.00
20040713,119.00,119.00,119.00,119.00
20040712,119.00,119.00,119.00,119.00
20040709,113.50,119.00,113.50,119.00
20040708,113.50,119.00,113.50,119.00
20040707,114.50,114.75,114.30,114.75
20040706,114.50,115.00,114.50,115.00
20040705,114.50,114.75,114.50,114.50
20040702,119.00,119.00,115.50,115.50
20040701,115.00,115.00,115.00,115.00
20040630,116.05,116.05,116.00,116.00
20040629,116.50,116.50,116.50,116.50
20040628,117.00,117.00,117.00,117.00
20040625,116.20,117.00,116.00,117.00
20040624,116.20,116.20,116.00,116.20
20040623,116.20,116.20,116.20,116.20
20040622,116.20,118.00,116.00,116.00
20040621,115.00,115.00,115.00,115.00
20040618,115.00,115.00,115.00,115.00
20040617,115.00,115.00,113.00,113.00
20040616,114.50,114.50,114.50,114.50
20040615,113.75,113.75,113.75,113.75
20040614,112.00,112.00,111.00,111.00
20040611,113.00,113.00,113.00,113.00
20040610,113.00,113.00,113.00,113.00
20040609,114.00,115.50,114.00,115.50
20040608,115.00,115.00,114.00,114.00
20040607,113.50,115.00,113.50,115.00
20040604,114.00,114.00,114.00,114.00
20040603,115.50,115.50,115.50,115.50
20040602,116.00,116.00,114.80,114.80
20040601,113.00,116.50,113.00,115.20
20040531,113.50,113.50,111.00,111.00
20040528,113.00,113.50,113.00,113.50
20040527,111.00,113.00,111.00,113.00
20040526,108.50,111.00,108.50,111.00
20040525,108.00,108.00,108.00,108.00
20040524,108.00,108.00,108.00,108.00
20040521,107.50,108.00,107.50,108.00
20040520,106.90,107.00,106.90,107.00
20040519,108.00,108.00,105.50,105.50
20040518,106.00,106.00,105.00,105.00
20040517,105.00,106.00,105.00,106.00
20040514,107.00,107.00,106.00,106.00
20040513,107.00,109.00,107.00,109.00
20040512,106.50,107.00,105.00,106.75
20040511,110.00,110.00,107.00,107.00
20040510,110.50,110.50,105.00,105.00
20040507,112.00,112.00,109.50,109.50
20040506,111.00,111.00,111.00,111.00
20040505,110.00,112.50,110.00,112.50
20040504,110.00,112.00,110.00,111.00
20040503,110.00,111.00,109.75,110.00
20040430,111.00,111.00,109.00,109.00
20040429,114.00,115.00,111.00,111.00
20040428,112.50,112.50,112.00,112.00
20040427,112.00,112.00,112.00,112.00
20040426,119.00,119.00,118.00,119.00
20040423,116.00,118.00,116.00,118.00
20040422,115.00,115.50,115.00,115.50
20040421,113.00,113.00,112.00,113.00
20040420,115.00,115.00,113.00,114.00
20040419,113.50,115.50,113.50,114.50
20040416,110.50,113.50,110.50,113.50
20040415,111.00,111.00,111.00,111.00
20040414,111.00,111.50,111.00,111.50
20040413,112.50,112.50,112.50,112.50
20040412,111.00,111.10,110.90,111.00
20040409,111.50,112.00,111.50,112.00
20040408,111.50,112.00,111.50,112.00
20040407,111.50,112.00,111.50,112.00
20040406,115.50,115.50,111.00,112.00
20040405,115.00,115.00,113.00,113.00
20040402,115.00,115.00,113.00,113.00
20040401,115.00,115.00,114.00,115.00
20040331,114.00,115.00,113.00,114.00
20040330,113.00,113.00,113.00,113.00
20040329,113.00,115.00,112.00,112.00
20040326,116.00,116.00,116.00,116.00
20040325,113.00,116.00,113.00,116.00
20040324,115.00,115.00,114.00,114.00
20040323,115.00,116.00,115.00,116.00
20040322,117.00,119.00,115.00,117.00
20040319,113.50,117.50,113.50,117.50
20040318,113.00,113.50,112.50,113.50
20040317,112.00,113.00,112.00,113.00
20040316,111.00,112.50,111.00,112.50
20040315,112.00,112.00,110.30,111.00
20040312,112.00,113.00,111.50,112.00
20040311,112.00,113.00,112.00,113.00
20040310,115.00,115.00,113.30,115.00
20040309,114.00,117.00,113.00,115.00
20040308,111.00,114.00,111.00,113.00
20040305,113.00,113.00,111.00,111.00
20040304,117.00,117.00,113.00,113.00
20040303,116.00,117.00,116.00,117.00
20040302,116.00,117.00,116.00,117.00
20040301,112.00,117.00,112.00,117.00
20040227,113.50,113.50,112.00,112.00
20040226,115.00,115.00,113.50,113.50
20040225,113.00,113.50,113.00,113.50
20040224,117.00,119.50,115.00,115.00
20040223,117.00,119.00,117.00,119.00
20040220,113.00,118.00,113.00,117.00
20040219,112.00,114.00,112.00,112.00
20040218,114.00,114.00,114.00,114.00
20040217,114.00,115.00,112.00,115.00
20040216,115.00,115.00,113.00,114.00
20040213,118.00,118.00,115.00,115.00
20040212,117.00,118.50,117.00,118.00
20040211,109.00,116.50,109.00,115.50
20040210,108.00,111.00,107.00,109.00
20040209,108.00,111.00,108.00,110.00
20040206,105.00,107.00,102.00,103.00
20040205,107.00,107.50,106.00,106.00
20040204,111.00,111.00,103.00,106.50
20040203,108.00,111.50,108.00,111.50
20040202,111.00,111.00,100.00,108.00
20040130,122.00,122.00,112.00,113.00
20040129,124.00,124.00,123.90,123.90
20040128,125.00,125.00,124.00,124.00
20040127,123.00,125.00,123.00,125.00
20040126,124.50,124.50,120.50,123.50
20040123,125.50,125.50,125.00,125.00
20040122,126.00,126.00,125.00,125.00
20040121,123.00,126.50,123.00,126.00
20040120,124.00,124.00,124.00,124.00
20040119,122.00,125.00,122.00,124.00
20040116,122.50,123.00,122.50,123.00
20040115,122.50,122.50,122.50,122.50
20040114,121.00,123.00,121.00,123.00
20040113,120.00,120.50,118.00,120.50
20040112,120.00,120.00,117.00,118.00
20040109,123.00,123.00,120.00,120.00
20040108,116.00,120.00,116.00,120.00
20040107,113.00,124.00,113.00,116.00
20040106,111.50,113.00,111.50,113.00
20040105,111.00,112.00,109.00,112.00
20040102,108.00,109.00,108.00,109.00
20040101,109.00,109.00,109.00,109.00
20031231,109.00,109.00,109.00,109.00
20031230,110.00,110.00,109.00,109.00
20031229,107.50,110.00,107.00,110.00
20031226,106.25,107.05,106.25,106.50
20031225,105.00,106.50,104.50,106.50
20031224,105.00,106.50,104.50,106.50
20031223,106.00,106.00,105.00,106.00
20031222,106.00,106.00,105.40,106.00
20031219,103.50,104.50,103.00,104.50
20031218,101.50,103.00,101.50,103.00
20031217,102.00,102.25,101.80,102.25
20031216,102.00,102.55,102.00,102.55
20031215,102.75,102.75,102.55,102.55
20031212,103.00,103.00,102.50,102.50
20031211,102.00,102.80,101.50,102.50
